"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","sex","direction"
"BP","GO:0034440","lipid oxidation","1/70","28/5982",0.0357142857142857,3.05204081632653,1.18421158097034,0.281315084521781,0.741054196190468,0.70715452071299,"CG9577",1,"female","up"
"BP","GO:0045455","ecdysteroid metabolic process","1/70","28/5982",0.0357142857142857,3.05204081632653,1.18421158097034,0.281315084521781,0.741054196190468,0.70715452071299,"CG9521",1,"female","up"
"BP","GO:0071407","cellular response to organic cyclic compound","1/70","28/5982",0.0357142857142857,3.05204081632653,1.18421158097034,0.281315084521781,0.741054196190468,0.70715452071299,"CG11893",1,"female","up"
"BP","GO:0048232","male gamete generation","3/70","158/5982",0.0189873417721519,1.62260397830018,0.862975488152652,0.281646766153387,0.741054196190468,0.70715452071299,"eIF4E3/knon/TTLL3B",3,"female","up"
"BP","GO:0007417","central nervous system development","3/70","160/5982",0.01875,1.60232142857143,0.840273976382093,0.288063498486843,0.744710061638862,0.710643147850168,"Mdr65/C1GalTA/Hr3",3,"female","up"
"BP","GO:0098609","cell-cell adhesion","2/70","91/5982",0.021978021978022,1.87817896389325,0.918497382511269,0.288367059989698,0.744710061638862,0.710643147850168,"rst/ImpL2",2,"female","up"
"BP","GO:0006493","protein O-linked glycosylation","1/70","29/5982",0.0344827586206897,2.94679802955665,1.14345917663603,0.289764520881115,0.744710061638862,0.710643147850168,"C1GalTA",1,"female","up"
"BP","GO:0055074","calcium ion homeostasis","1/70","29/5982",0.0344827586206897,2.94679802955665,1.14345917663603,0.289764520881115,0.744710061638862,0.710643147850168,"Nmdar1",1,"female","up"
"BP","GO:1900076","regulation of cellular response to insulin stimulus","1/70","29/5982",0.0344827586206897,2.94679802955665,1.14345917663603,0.289764520881115,0.744710061638862,0.710643147850168,"ImpL2",1,"female","up"
"BP","GO:0006637","acyl-CoA metabolic process","1/70","30/5982",0.0333333333333333,2.84857142857143,1.10441961404332,0.298116021559482,0.744710061638862,0.710643147850168,"CG14893",1,"female","up"
"BP","GO:0008306","associative learning","1/70","30/5982",0.0333333333333333,2.84857142857143,1.10441961404332,0.298116021559482,0.744710061638862,0.710643147850168,"Nmdar1",1,"female","up"
"BP","GO:0010632","regulation of epithelial cell migration","1/70","30/5982",0.0333333333333333,2.84857142857143,1.10441961404332,0.298116021559482,0.744710061638862,0.710643147850168,"Tie",1,"female","up"
"BP","GO:0035082","axoneme assembly","1/70","30/5982",0.0333333333333333,2.84857142857143,1.10441961404332,0.298116021559482,0.744710061638862,0.710643147850168,"TTLL3B",1,"female","up"
"BP","GO:0035383","thioester metabolic process","1/70","30/5982",0.0333333333333333,2.84857142857143,1.10441961404332,0.298116021559482,0.744710061638862,0.710643147850168,"CG14893",1,"female","up"
"BP","GO:0046626","regulation of insulin receptor signaling pathway","1/70","30/5982",0.0333333333333333,2.84857142857143,1.10441961404332,0.298116021559482,0.744710061638862,0.710643147850168,"ImpL2",1,"female","up"
"BP","GO:0046847","filopodium assembly","1/70","30/5982",0.0333333333333333,2.84857142857143,1.10441961404332,0.298116021559482,0.744710061638862,0.710643147850168,"C1GalTA",1,"female","up"
"BP","GO:0071897","DNA biosynthetic process","1/70","30/5982",0.0333333333333333,2.84857142857143,1.10441961404332,0.298116021559482,0.744710061638862,0.710643147850168,"DNAlig3",1,"female","up"
"BP","GO:0030534","adult behavior","2/70","94/5982",0.0212765957446809,1.81823708206687,0.870017307519148,0.301422390569694,0.750051064905982,0.715739825832565,"Nmdar1/ort",2,"female","up"
"BP","GO:0010876","lipid localization","2/70","95/5982",0.0210526315789474,1.7990977443609,0.85424687360079,0.305766844384692,0.750725163725751,0.716383087864219,"ImpL2/Apoltp",2,"female","up"
"BP","GO:0042327","positive regulation of phosphorylation","1/70","31/5982",0.032258064516129,2.75668202764977,1.06695901792851,0.306370705445712,0.750725163725751,0.716383087864219,"Tie",1,"female","up"
"BP","GO:0043549","regulation of kinase activity","1/70","31/5982",0.032258064516129,2.75668202764977,1.06695901792851,0.306370705445712,0.750725163725751,0.716383087864219,"Tie",1,"female","up"
"BP","GO:0140029","exocytic process","1/70","31/5982",0.032258064516129,2.75668202764977,1.06695901792851,0.306370705445712,0.750725163725751,0.716383087864219,"unc-13",1,"female","up"
"BP","GO:0006661","phosphatidylinositol biosynthetic process","1/70","32/5982",0.03125,2.67053571428571,1.03095801576466,0.314529678831496,0.761992655886114,0.727135146295652,"CG6790",1,"female","up"
"BP","GO:0009062","fatty acid catabolic process","1/70","32/5982",0.03125,2.67053571428571,1.03095801576466,0.314529678831496,0.761992655886114,0.727135146295652,"CG9577",1,"female","up"
"BP","GO:0015698","inorganic anion transport","1/70","32/5982",0.03125,2.67053571428571,1.03095801576466,0.314529678831496,0.761992655886114,0.727135146295652,"ort",1,"female","up"
"BP","GO:0044057","regulation of system process","1/70","33/5982",0.0303030303030303,2.58961038961039,0.996309764313988,0.322594035551125,0.772860441290158,0.737505782637928,"bero",1,"female","up"
"BP","GO:0098813","nuclear chromosome segregation","2/70","100/5982",0.02,1.70914285714286,0.778108090971991,0.327412122395806,0.772860441290158,0.737505782637928,"grau/Mis12",2,"female","up"
"BP","GO:0098754","detoxification","1/70","34/5982",0.0294117647058824,2.51344537815126,0.962918295810417,0.330564857119695,0.772860441290158,0.737505782637928,"CG11893",1,"female","up"
"BP","GO:0010038","response to metal ion","1/70","35/5982",0.0285714285714286,2.44163265306122,0.930697124234419,0.338443212869799,0.772860441290158,0.737505782637928,"lncRNA:CR44138",1,"female","up"
"BP","GO:0048863","stem cell differentiation","1/70","35/5982",0.0285714285714286,2.44163265306122,0.930697124234419,0.338443212869799,0.772860441290158,0.737505782637928,"C1GalTA",1,"female","up"
"BP","GO:0060491","regulation of cell projection assembly","1/70","35/5982",0.0285714285714286,2.44163265306122,0.930697124234419,0.338443212869799,0.772860441290158,0.737505782637928,"C1GalTA",1,"female","up"
"BP","GO:0120032","regulation of plasma membrane bounded cell projection assembly","1/70","35/5982",0.0285714285714286,2.44163265306122,0.930697124234419,0.338443212869799,0.772860441290158,0.737505782637928,"C1GalTA",1,"female","up"
"BP","GO:0001578","microtubule bundle formation","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"TTLL3B",1,"female","up"
"BP","GO:0003341","cilium movement","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"TTLL3B",1,"female","up"
"BP","GO:0006497","protein lipidation","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"CG6790",1,"female","up"
"BP","GO:0007612","learning","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"Nmdar1",1,"female","up"
"BP","GO:0010562","positive regulation of phosphorus metabolic process","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"Tie",1,"female","up"
"BP","GO:0030239","myofibril assembly","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"Zasp66",1,"female","up"
"BP","GO:0030335","positive regulation of cell migration","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"Tie",1,"female","up"
"BP","GO:0033865","nucleoside bisphosphate metabolic process","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"CG14893",1,"female","up"
"BP","GO:0033875","ribonucleoside bisphosphate metabolic process","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"CG14893",1,"female","up"
"BP","GO:0034032","purine nucleoside bisphosphate metabolic process","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"CG14893",1,"female","up"
"BP","GO:0042158","lipoprotein biosynthetic process","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"CG6790",1,"female","up"
"BP","GO:0045132","meiotic chromosome segregation","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"grau",1,"female","up"
"BP","GO:0045937","positive regulation of phosphate metabolic process","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"Tie",1,"female","up"
"BP","GO:0055002","striated muscle cell development","1/70","36/5982",0.0277777777777778,2.37380952380952,0.899568064595607,0.346230160086734,0.772860441290158,0.737505782637928,"Zasp66",1,"female","up"
"BP","GO:0003008","system process","5/70","332/5982",0.0150602409638554,1.28700516351119,0.585468099614156,0.347797954975962,0.772860441290158,0.737505782637928,"Nmdar1/t/Mdr65/ort/bero",5,"female","up"
"BP","GO:0051656","establishment of organelle localization","2/70","105/5982",0.019047619047619,1.62775510204082,0.706115530834671,0.348887794164851,0.772860441290158,0.737505782637928,"unc-13/Mis12",2,"female","up"
"BP","GO:0070925","organelle assembly","4/70","255/5982",0.0156862745098039,1.34050420168067,0.604641124791758,0.348976195807007,0.772860441290158,0.737505782637928,"knon/Ttc26/TTLL3B/Zasp66",4,"female","up"
"BP","GO:0019915","lipid storage","1/70","37/5982",0.027027027027027,2.30965250965251,0.869460227717751,0.353926744142222,0.772860441290158,0.737505782637928,"ImpL2",1,"female","up"
"BP","GO:0050832","defense response to fungus","1/70","37/5982",0.027027027027027,2.30965250965251,0.869460227717751,0.353926744142222,0.772860441290158,0.737505782637928,"Drsl5",1,"female","up"
"BP","GO:0051338","regulation of transferase activity","1/70","37/5982",0.027027027027027,2.30965250965251,0.869460227717751,0.353926744142222,0.772860441290158,0.737505782637928,"Tie",1,"female","up"
"BP","GO:1902600","proton transmembrane transport","1/70","37/5982",0.027027027027027,2.30965250965251,0.869460227717751,0.353926744142222,0.772860441290158,0.737505782637928,"ATPsynG",1,"female","up"
"BP","GO:2000243","positive regulation of reproductive process","1/70","37/5982",0.027027027027027,2.30965250965251,0.869460227717751,0.353926744142222,0.772860441290158,0.737505782637928,"Tie",1,"female","up"
"BP","GO:0006820","monoatomic anion transport","1/70","38/5982",0.0263157894736842,2.24887218045113,0.840309160448281,0.36153399862667,0.778875258786316,0.743245451079908,"ort",1,"female","up"
"BP","GO:0007291","sperm individualization","1/70","38/5982",0.0263157894736842,2.24887218045113,0.840309160448281,0.36153399862667,0.778875258786316,0.743245451079908,"TTLL3B",1,"female","up"
"BP","GO:0048149","behavioral response to ethanol","1/70","38/5982",0.0263157894736842,2.24887218045113,0.840309160448281,0.36153399862667,0.778875258786316,0.743245451079908,"Nmdar1",1,"female","up"
"BP","GO:2000147","positive regulation of cell motility","1/70","38/5982",0.0263157894736842,2.24887218045113,0.840309160448281,0.36153399862667,0.778875258786316,0.743245451079908,"Tie",1,"female","up"
"BP","GO:0042221","response to chemical","7/70","500/5982",0.014,1.1964,0.499143797176663,0.368358654726108,0.784263191602837,0.748386911809888,"Nmdar1/CG11893/ImpL2/Mdr65/lncRNA:CR44138/ort/Cyp6a8",7,"female","up"
"BP","GO:0000075","cell cycle checkpoint signaling","1/70","39/5982",0.0256410256410256,2.19120879120879,0.812056107016285,0.36905294547999,0.784263191602837,0.748386911809888,"timeout",1,"female","up"
"BP","GO:0006413","translational initiation","1/70","39/5982",0.0256410256410256,2.19120879120879,0.812056107016285,0.36905294547999,0.784263191602837,0.748386911809888,"eIF4E3",1,"female","up"
"BP","GO:0019318","hexose metabolic process","1/70","39/5982",0.0256410256410256,2.19120879120879,0.812056107016285,0.36905294547999,0.784263191602837,0.748386911809888,"Galk",1,"female","up"
"BP","GO:0006281","DNA repair","2/70","110/5982",0.0181818181818182,1.55376623376623,0.637820536465072,0.370142908186386,0.784263191602837,0.748386911809888,"timeout/DNAlig3",2,"female","up"
"BP","GO:0007127","meiosis I","1/70","40/5982",0.025,2.13642857142857,0.784647371827446,0.376484595120979,0.789879444665584,0.753746248229825,"grau",1,"female","up"
"BP","GO:0042157","lipoprotein metabolic process","1/70","40/5982",0.025,2.13642857142857,0.784647371827446,0.376484595120979,0.789879444665584,0.753746248229825,"CG6790",1,"female","up"
"BP","GO:0050954","sensory perception of mechanical stimulus","1/70","40/5982",0.025,2.13642857142857,0.784647371827446,0.376484595120979,0.789879444665584,0.753746248229825,"Nmdar1",1,"female","up"
"BP","GO:0008202","steroid metabolic process","1/70","41/5982",0.024390243902439,2.08432055749129,0.758033767599157,0.383829946575293,0.792343491001087,0.75609757626272,"CG9521",1,"female","up"
"BP","GO:0040017","positive regulation of locomotion","1/70","41/5982",0.024390243902439,2.08432055749129,0.758033767599157,0.383829946575293,0.792343491001087,0.75609757626272,"Tie",1,"female","up"
"BP","GO:0042048","olfactory behavior","1/70","41/5982",0.024390243902439,2.08432055749129,0.758033767599157,0.383829946575293,0.792343491001087,0.75609757626272,"Nmdar1",1,"female","up"
"BP","GO:0051650","establishment of vesicle localization","1/70","41/5982",0.024390243902439,2.08432055749129,0.758033767599157,0.383829946575293,0.792343491001087,0.75609757626272,"unc-13",1,"female","up"
"BP","GO:1901617","organic hydroxy compound biosynthetic process","1/70","41/5982",0.024390243902439,2.08432055749129,0.758033767599157,0.383829946575293,0.792343491001087,0.75609757626272,"t",1,"female","up"
"BP","GO:0050877","nervous system process","4/70","270/5982",0.0148148148148148,1.26603174603175,0.486732063162052,0.38939422706183,0.799704494679863,0.763121849325595,"Nmdar1/t/ort/bero",4,"female","up"
"BP","GO:0097190","apoptotic signaling pathway","1/70","42/5982",0.0238095238095238,2.03469387755102,0.732170135619929,0.391089987602011,0.799704494679863,0.763121849325595,"Tie",1,"female","up"
"BP","GO:0007528","neuromuscular junction development","2/70","115/5982",0.0173913043478261,1.48621118012422,0.572841568934539,0.391132727927534,0.799704494679863,0.763121849325595,"unc-13/C1GalTA",2,"female","up"
"BP","GO:0016079","synaptic vesicle exocytosis","1/70","43/5982",0.0232558139534884,1.98737541528239,0.707014927226803,0.398265694818822,0.809134734410391,0.772120700814638,"unc-13",1,"female","up"
"BP","GO:0051648","vesicle localization","1/70","43/5982",0.0232558139534884,1.98737541528239,0.707014927226803,0.398265694818822,0.809134734410391,0.772120700814638,"unc-13",1,"female","up"
"BP","GO:0018193","peptidyl-amino acid modification","2/70","118/5982",0.0169491525423729,1.44842615012107,0.53530791153358,0.403582812571938,0.817350680350739,0.779960806630809,"Tie/TTLL3B",2,"female","up"
"BP","GO:0045055","regulated exocytosis","1/70","44/5982",0.0227272727272727,1.94220779220779,0.682529837456752,0.405358033825841,0.818364332440848,0.780928088999137,"unc-13",1,"female","up"
"BP","GO:0009620","response to fungus","1/70","46/5982",0.0217391304347826,1.85776397515528,0.635431120513664,0.419296415256483,0.831564325221966,0.793524245415944,"Drsl5",1,"female","up"
"BP","GO:0042445","hormone metabolic process","1/70","46/5982",0.0217391304347826,1.85776397515528,0.635431120513664,0.419296415256483,0.831564325221966,0.793524245415944,"CG9521",1,"female","up"
"BP","GO:0046474","glycerophospholipid biosynthetic process","1/70","46/5982",0.0217391304347826,1.85776397515528,0.635431120513664,0.419296415256483,0.831564325221966,0.793524245415944,"CG6790",1,"female","up"
"BP","GO:0046488","phosphatidylinositol metabolic process","1/70","46/5982",0.0217391304347826,1.85776397515528,0.635431120513664,0.419296415256483,0.831564325221966,0.793524245415944,"CG6790",1,"female","up"
"BP","GO:0005996","monosaccharide metabolic process","1/70","47/5982",0.0212765957446809,1.81823708206687,0.612754392909468,0.426144334887892,0.831564325221966,0.793524245415944,"Galk",1,"female","up"
"BP","GO:0010623","programmed cell death involved in cell development","1/70","47/5982",0.0212765957446809,1.81823708206687,0.612754392909468,0.426144334887892,0.831564325221966,0.793524245415944,"rst",1,"female","up"
"BP","GO:0030097","hemopoiesis","1/70","47/5982",0.0212765957446809,1.81823708206687,0.612754392909468,0.426144334887892,0.831564325221966,0.793524245415944,"C1GalTA",1,"female","up"
"BP","GO:0031123","RNA 3'-end processing","1/70","47/5982",0.0212765957446809,1.81823708206687,0.612754392909468,0.426144334887892,0.831564325221966,0.793524245415944,"IntS12",1,"female","up"
"BP","GO:0034250","positive regulation of amide metabolic process","1/70","47/5982",0.0212765957446809,1.81823708206687,0.612754392909468,0.426144334887892,0.831564325221966,0.793524245415944,"eIF4E3",1,"female","up"
"BP","GO:0042180","cellular ketone metabolic process","1/70","47/5982",0.0212765957446809,1.81823708206687,0.612754392909468,0.426144334887892,0.831564325221966,0.793524245415944,"CG9521",1,"female","up"
"BP","GO:0045471","response to ethanol","1/70","47/5982",0.0212765957446809,1.81823708206687,0.612754392909468,0.426144334887892,0.831564325221966,0.793524245415944,"Nmdar1",1,"female","up"
"BP","GO:0022416","chaeta development","1/70","48/5982",0.0208333333333333,1.78035714285714,0.590621110961,0.432912640963351,0.837138299694191,0.798843237288112,"rst",1,"female","up"
"BP","GO:0030258","lipid modification","1/70","48/5982",0.0208333333333333,1.78035714285714,0.590621110961,0.432912640963351,0.837138299694191,0.798843237288112,"CG9577",1,"female","up"
"BP","GO:0048066","developmental pigmentation","1/70","48/5982",0.0208333333333333,1.78035714285714,0.590621110961,0.432912640963351,0.837138299694191,0.798843237288112,"t",1,"female","up"
"BP","GO:0007059","chromosome segregation","2/70","126/5982",0.0158730158730159,1.35646258503401,0.440014916475562,0.436191723948407,0.837461845124778,0.79915198206693,"grau/Mis12",2,"female","up"
"BP","GO:0007616","long-term memory","1/70","49/5982",0.0204081632653061,1.74402332361516,0.569005054631208,0.439602245805374,0.837461845124778,0.79915198206693,"Nmdar1",1,"female","up"
"BP","GO:0008286","insulin receptor signaling pathway","1/70","49/5982",0.0204081632653061,1.74402332361516,0.569005054631208,0.439602245805374,0.837461845124778,0.79915198206693,"ImpL2",1,"female","up"
"BP","GO:0010970","transport along microtubule","1/70","49/5982",0.0204081632653061,1.74402332361516,0.569005054631208,0.439602245805374,0.837461845124778,0.79915198206693,"Ttc26",1,"female","up"
"BP","GO:0071478","cellular response to radiation","1/70","49/5982",0.0204081632653061,1.74402332361516,0.569005054631208,0.439602245805374,0.837461845124778,0.79915198206693,"Tie",1,"female","up"
"BP","GO:0030431","sleep","1/70","50/5982",0.02,1.70914285714286,0.547881797992068,0.446214051433829,0.846321627972028,0.807606472339269,"bero",1,"female","up"
"BP","GO:0099111","microtubule-based transport","1/70","51/5982",0.0196078431372549,1.67563025210084,0.527228552629817,0.452748949680564,0.846321627972028,0.807606472339269,"Ttc26",1,"female","up"
"BP","GO:0009314","response to radiation","2/70","131/5982",0.0152671755725191,1.30468920392585,0.383659868320137,0.456095151728788,0.846321627972028,0.807606472339269,"Nmdar1/Tie",2,"female","up"
"BP","GO:0016319","mushroom body development","1/70","52/5982",0.0192307692307692,1.64340659340659,0.507024027525251,0.45920782230278,0.846321627972028,0.807606472339269,"Hr3",1,"female","up"
"BP","GO:1901988","negative regulation of cell cycle phase transition","1/70","52/5982",0.0192307692307692,1.64340659340659,0.507024027525251,0.45920782230278,0.846321627972028,0.807606472339269,"timeout",1,"female","up"
"BP","GO:0007267","cell-cell signaling","4/70","297/5982",0.0134680134680135,1.15093795093795,0.290322134748289,0.461223311754185,0.846321627972028,0.807606472339269,"Nmdar1/unc-13/ort/bero",4,"female","up"
"BP","GO:0000209","protein polyubiquitination","1/70","53/5982",0.0188679245283019,1.61239892183288,0.487248303393262,0.465591541095158,0.846321627972028,0.807606472339269,"CG13442",1,"female","up"
"BP","GO:0007517","muscle organ development","1/70","53/5982",0.0188679245283019,1.61239892183288,0.487248303393262,0.465591541095158,0.846321627972028,0.807606472339269,"rst",1,"female","up"
"BP","GO:0045596","negative regulation of cell differentiation","1/70","53/5982",0.0188679245283019,1.61239892183288,0.487248303393262,0.465591541095158,0.846321627972028,0.807606472339269,"C1GalTA",1,"female","up"
"BP","GO:0071214","cellular response to abiotic stimulus","1/70","53/5982",0.0188679245283019,1.61239892183288,0.487248303393262,0.465591541095158,0.846321627972028,0.807606472339269,"Tie",1,"female","up"
"BP","GO:0104004","cellular response to environmental stimulus","1/70","53/5982",0.0188679245283019,1.61239892183288,0.487248303393262,0.465591541095158,0.846321627972028,0.807606472339269,"Tie",1,"female","up"
"BP","GO:1901700","response to oxygen-containing compound","3/70","216/5982",0.0138888888888889,1.18690476190476,0.304423820074081,0.466465607789781,0.846321627972028,0.807606472339269,"Nmdar1/ImpL2/ort",3,"female","up"
"BP","GO:0042335","cuticle development","2/70","135/5982",0.0148148148148148,1.26603174603175,0.340175091824109,0.471733403752345,0.846321627972028,0.807606472339269,"t/Ccp84Ad",2,"female","up"
"BP","GO:0006310","DNA recombination","1/70","54/5982",0.0185185185185185,1.58253968253968,0.467882719745562,0.471900968000765,0.846321627972028,0.807606472339269,"DNAlig3",1,"female","up"
"BP","GO:0007635","chemosensory behavior","1/70","54/5982",0.0185185185185185,1.58253968253968,0.467882719745562,0.471900968000765,0.846321627972028,0.807606472339269,"Nmdar1",1,"female","up"
"BP","GO:0030705","cytoskeleton-dependent intracellular transport","1/70","54/5982",0.0185185185185185,1.58253968253968,0.467882719745562,0.471900968000765,0.846321627972028,0.807606472339269,"Ttc26",1,"female","up"
"BP","GO:0032869","cellular response to insulin stimulus","1/70","54/5982",0.0185185185185185,1.58253968253968,0.467882719745562,0.471900968000765,0.846321627972028,0.807606472339269,"ImpL2",1,"female","up"
"BP","GO:0042325","regulation of phosphorylation","1/70","54/5982",0.0185185185185185,1.58253968253968,0.467882719745562,0.471900968000765,0.846321627972028,0.807606472339269,"Tie",1,"female","up"
"BP","GO:0043473","pigmentation","1/70","54/5982",0.0185185185185185,1.58253968253968,0.467882719745562,0.471900968000765,0.846321627972028,0.807606472339269,"t",1,"female","up"
"BP","GO:0010817","regulation of hormone levels","1/70","55/5982",0.0181818181818182,1.55376623376623,0.448909773177153,0.478136955220729,0.846321627972028,0.807606472339269,"CG9521",1,"female","up"
"BP","GO:0042063","gliogenesis","1/70","55/5982",0.0181818181818182,1.55376623376623,0.448909773177153,0.478136955220729,0.846321627972028,0.807606472339269,"Mdr65",1,"female","up"
"BP","GO:0045017","glycerolipid biosynthetic process","1/70","55/5982",0.0181818181818182,1.55376623376623,0.448909773177153,0.478136955220729,0.846321627972028,0.807606472339269,"CG6790",1,"female","up"
"BP","GO:0071375","cellular response to peptide hormone stimulus","1/70","55/5982",0.0181818181818182,1.55376623376623,0.448909773177153,0.478136955220729,0.846321627972028,0.807606472339269,"ImpL2",1,"female","up"
"BP","GO:1901653","cellular response to peptide","1/70","55/5982",0.0181818181818182,1.55376623376623,0.448909773177153,0.478136955220729,0.846321627972028,0.807606472339269,"ImpL2",1,"female","up"
"BP","GO:0007155","cell adhesion","2/70","137/5982",0.0145985401459854,1.24754953076121,0.318932547463409,0.479454003337252,0.846321627972028,0.807606472339269,"rst/ImpL2",2,"female","up"
"BP","GO:0051640","organelle localization","2/70","137/5982",0.0145985401459854,1.24754953076121,0.318932547463409,0.479454003337252,0.846321627972028,0.807606472339269,"unc-13/Mis12",2,"female","up"
"BP","GO:0030334","regulation of cell migration","1/70","56/5982",0.0178571428571429,1.52602040816327,0.430313025577691,0.484300345322728,0.846321627972028,0.807606472339269,"Tie",1,"female","up"
"BP","GO:0050657","nucleic acid transport","1/70","56/5982",0.0178571428571429,1.52602040816327,0.430313025577691,0.484300345322728,0.846321627972028,0.807606472339269,"CG8671",1,"female","up"
"BP","GO:0050658","RNA transport","1/70","56/5982",0.0178571428571429,1.52602040816327,0.430313025577691,0.484300345322728,0.846321627972028,0.807606472339269,"CG8671",1,"female","up"
"BP","GO:0001752","compound eye photoreceptor fate commitment","1/70","57/5982",0.0175438596491228,1.49924812030075,0.412077021139661,0.490391971348278,0.846321627972028,0.807606472339269,"Hr3",1,"female","up"
"BP","GO:0006066","alcohol metabolic process","1/70","57/5982",0.0175438596491228,1.49924812030075,0.412077021139661,0.490391971348278,0.846321627972028,0.807606472339269,"CG32026",1,"female","up"
"BP","GO:0006302","double-strand break repair","1/70","57/5982",0.0175438596491228,1.49924812030075,0.412077021139661,0.490391971348278,0.846321627972028,0.807606472339269,"DNAlig3",1,"female","up"
"BP","GO:0008654","phospholipid biosynthetic process","1/70","57/5982",0.0175438596491228,1.49924812030075,0.412077021139661,0.490391971348278,0.846321627972028,0.807606472339269,"CG6790",1,"female","up"
"BP","GO:0032868","response to insulin","1/70","57/5982",0.0175438596491228,1.49924812030075,0.412077021139661,0.490391971348278,0.846321627972028,0.807606472339269,"ImpL2",1,"female","up"
"BP","GO:0042706","eye photoreceptor cell fate commitment","1/70","57/5982",0.0175438596491228,1.49924812030075,0.412077021139661,0.490391971348278,0.846321627972028,0.807606472339269,"Hr3",1,"female","up"
"BP","GO:0043434","response to peptide hormone","1/70","58/5982",0.0172413793103448,1.47339901477833,0.394187211180908,0.496412656918847,0.847598206760371,0.808824653770349,"ImpL2",1,"female","up"
"BP","GO:0051236","establishment of RNA localization","1/70","58/5982",0.0172413793103448,1.47339901477833,0.394187211180908,0.496412656918847,0.847598206760371,0.808824653770349,"CG8671",1,"female","up"
"BP","GO:1901652","response to peptide","1/70","58/5982",0.0172413793103448,1.47339901477833,0.394187211180908,0.496412656918847,0.847598206760371,0.808824653770349,"ImpL2",1,"female","up"
"BP","GO:2000145","regulation of cell motility","1/70","58/5982",0.0172413793103448,1.47339901477833,0.394187211180908,0.496412656918847,0.847598206760371,0.808824653770349,"Tie",1,"female","up"
"BP","GO:0010948","negative regulation of cell cycle process","1/70","59/5982",0.0169491525423729,1.44842615012107,0.376629885923804,0.502363216340805,0.851448116991111,0.812498449071695,"timeout",1,"female","up"
"BP","GO:0042752","regulation of circadian rhythm","1/70","59/5982",0.0169491525423729,1.44842615012107,0.376629885923804,0.502363216340805,0.851448116991111,0.812498449071695,"timeout",1,"female","up"
"BP","GO:0006811","monoatomic ion transport","3/70","228/5982",0.0131578947368421,1.12443609022556,0.208447917367915,0.50264616252279,0.851448116991111,0.812498449071695,"Nmdar1/ort/ATPsynG",3,"female","up"
"BP","GO:0046552","photoreceptor cell fate commitment","1/70","60/5982",0.0166666666666667,1.42428571428571,0.359392112480379,0.508244454709224,0.858665631377162,0.819385796788831,"Hr3",1,"female","up"
"BP","GO:0048646","anatomical structure formation involved in morphogenesis","4/70","316/5982",0.0126582278481013,1.08173598553345,0.16243786332882,0.510150575512086,0.85943932776761,0.820124100279962,"rst/grau/TTLL3B/Zasp66",4,"female","up"
"BP","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","2/70","146/5982",0.0136986301369863,1.1706457925636,0.227134486583134,0.513349366139443,0.85943932776761,0.820124100279962,"ImpL2/Tie",2,"female","up"
"BP","GO:0010035","response to inorganic substance","1/70","61/5982",0.0163934426229508,1.40093676814988,0.342461678384832,0.514057168010533,0.85943932776761,0.820124100279962,"lncRNA:CR44138",1,"female","up"
"BP","GO:0019748","secondary metabolic process","1/70","61/5982",0.0163934426229508,1.40093676814988,0.342461678384832,0.514057168010533,0.85943932776761,0.820124100279962,"Cyp6a8",1,"female","up"
"BP","GO:0000070","mitotic sister chromatid segregation","1/70","62/5982",0.0161290322580645,1.37834101382488,0.325827040094373,0.519802143224054,0.862307431394943,0.822861001921392,"Mis12",1,"female","up"
"BP","GO:0006869","lipid transport","1/70","62/5982",0.0161290322580645,1.37834101382488,0.325827040094373,0.519802143224054,0.862307431394943,0.822861001921392,"Apoltp",1,"female","up"
